stage,drug,target
fourth,scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,estropipate,ESR1|ESR2
fourth,ryuvidine,CDK4|CDK2
fourth,ryuvidine,CDK4|CDK2
fourth,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
fourth,ryuvidine,CDK4|CDK2
fourth,mitoxantrone,TOP2A|PIM1
fourth,withaferin-a,IKBKB|NAMPT
fourth,mitoxantrone,TOP2A|PIM1
fourth,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
fourth,doxorubicin,TOP2A
fourth,mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2
fourth,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
fourth,everolimus,MTOR|CYP3A5|FKBP1A
fourth,mifepristone,PGR|NR3C1|AR|CYP2B6|CYP2C8|CYP3A5|CYP3A7|NR1I2
fourth,olaparib,PARP1|PARP2|PARP3
fourth,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,alogliptin,DPP4
fourth,sonidegib,SMO
fourth,trelagliptin,DPP4
fourth,regorafenib,KDR|KIT|RET|FLT1|FLT4|PDGFRA|TEK|BRAF|ABL1|DDR2|FGFR1|FGFR2|FRK|MAPK11|PDGFRB|RAF1|CYP2B6|CYP2C19|CYP2C8|FGF2|EPHA2|NTRK1
fourth,doxycycline,MMP8|MMP1
fourth,bumetanide,SLC12A1|SLC12A2|CFTR|GPR35|SLC12A4|SLC12A5
fourth,epirubicin,TOP2A|CHD1
fourth,erythromycin,MLNR
fourth,quinapril,ACE
fourth,nortriptyline,KCNJ10|SLC6A2|SLC6A4|CYP2C19|PIK3CD|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|PGRMC1|SIGMAR1
fourth,clomifene,ESR1|AR
fourth,mepivacaine,SCN9A|SCN10A
fourth,rosuvastatin,HMGCR
fourth,calmidazolium,ATP2B1|PDE1A
fourth,amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1
fourth,clomifene,ESR1|AR
fourth,dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1
fourth,minaprine,SLC6A4|HTR2B|ACHE|CHRM1|DRD1|DRD2|HTR2A|HTR2C|MAOA
fourth,meisoindigo,STAT3
fourth,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
fourth,lacosamide,SCN3A|SCN9A|SCN1A|SCN10A|CYP2C19|DPYSL2|SCN11A|SCN2A|SCN4A|SCN5A|SCN7A|SCN8A
fourth,halcinonide,NR3C1
fourth,ipsapirone,HTR1A
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,altrenogest,PGR
fourth,cerivastatin,HMGCR
fourth,clofarabine,RRM1|POLA1|RRM2|SLC22A8|POLD1|POLE|RRM2B
fourth,sonidegib,SMO
fourth,malonoben,EGFR
fourth,terazosin,ADRA1D|ADRA1A|ADRA1B|KCNH2|KCNH6|KCNH7
fourth,cinobufagin,ATP1A1
fourth,tyrphostin,ERBB2
fourth,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,bisbenzimide,TOP1
fourth,progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,importazole,KPNB1
fourth,naphazoline,ADRA1A|ADRA2A
fourth,sorafenib,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
fourth,hydrocortisone-acetate,NR3C1|NR3C2
fourth,topotecan,TOP1|TOP1MT
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,idarubicin,TOP2A
fourth,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
fourth,bifemelane,SLC6A2|MAOA|MAOB
fourth,montelukast,CYSLTR1|CYP2C8|ALOX5
fourth,ellagic-acid,CA1|CA12|CA14|CA2|CA4|CA6|CA9|SYK|AKR1B1|BACE1|CA3|CA5A|CA5B|CA7|CSNK2A1|GSK3B|PRKACA|PRKCA|PRKCB|SQLE
fourth,tanespimycin,HSP90AA1|CHEK1
fourth,eriodictyol,NFE2L2
fourth,foretinib,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4
fourth,midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
fourth,anisomycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
fourth,dabrafenib,BRAF|CYP2B6|CYP2C19|CYP2C8|CYP3A4|LIMK1|NEK11|RAF1|SIK1
fourth,methyldopa,ADRA2A|DDC|ADRA2B|ADRA2C
fourth,afatinib,EGFR|ERBB2|ERBB4
fourth,valrubicin,TOP2A
fourth,pitavastatin,HMGCR|APOA1|CYP2C8
fourth,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
fourth,salermide,SIRT1|SIRT2
fourth,etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5
fourth,narciclasine,RHOA
fourth,genz-644282,TOP1
fourth,alvespimycin,HSP90AA1
fourth,ganetespib,HSP90AA1|WT1
fourth,vanoxerine,SLC6A3|MAOA|MAOB
fourth,ipsapirone,HTR1A
fourth,midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
fourth,epirubicin,TOP2A|CHD1
fourth,mitoxantrone,TOP2A|PIM1
fourth,clofarabine,RRM1|POLA1|RRM2|SLC22A8|POLD1|POLE|RRM2B
fourth,withaferin-a,IKBKB|NAMPT
fourth,cerivastatin,HMGCR
fourth,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
fourth,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
fourth,sonidegib,SMO
fourth,amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1
fourth,ryuvidine,CDK4|CDK2
fourth,doxorubicin,TOP2A
fourth,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
fourth,progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
fourth,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
fourth,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,genz-644282,TOP1
fourth,dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1
fourth,digitoxigenin,ATP1A1
fourth,olaparib,PARP1|PARP2|PARP3
fourth,foretinib,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4
fourth,lacosamide,SCN3A|SCN9A|SCN1A|SCN10A|CYP2C19|DPYSL2|SCN11A|SCN2A|SCN4A|SCN5A|SCN7A|SCN8A
fourth,clomifene,ESR1|AR
fourth,bifemelane,SLC6A2|MAOA|MAOB
fourth,ryuvidine,CDK4|CDK2
fourth,topotecan,TOP1|TOP1MT
fourth,mitoxantrone,TOP2A|PIM1
fourth,everolimus,MTOR|CYP3A5|FKBP1A
fourth,scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,halcinonide,NR3C1
fourth,terazosin,ADRA1D|ADRA1A|ADRA1B|KCNH2|KCNH6|KCNH7
fourth,purmorphamine,SMO|DHH|IHH|PTCH1
fourth,digitoxigenin,ATP1A1
fourth,pitavastatin,HMGCR|APOA1|CYP2C8
fourth,bisbenzimide,TOP1
fourth,minaprine,SLC6A4|HTR2B|ACHE|CHRM1|DRD1|DRD2|HTR2A|HTR2C|MAOA
fourth,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
fourth,dabrafenib,BRAF|CYP2B6|CYP2C19|CYP2C8|CYP3A4|LIMK1|NEK11|RAF1|SIK1
fourth,bisbenzimide,TOP1
fourth,hydrocortisone-acetate,NR3C1|NR3C2
fourth,narciclasine,RHOA
fourth,nutlin-3,MDM2|TP53
fourth,salermide,SIRT1|SIRT2
fourth,niguldipine,ADRA1A|CACNA1C
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,importazole,KPNB1
fourth,importazole,KPNB1
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,montelukast,CYSLTR1|CYP2C8|ALOX5
fourth,calmidazolium,ATP2B1|PDE1A
fourth,anisomycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
fourth,malonoben,EGFR
fourth,cinobufagin,ATP1A1
fourth,ryuvidine,CDK4|CDK2
fourth,vanoxerine,SLC6A3|MAOA|MAOB
fourth,eriodictyol,NFE2L2
fourth,brinzolamide,CA2|CA7|CA1|CYP2B6|CYP2C8|CA12|CA14|CA4|CA5A
fourth,tanespimycin,HSP90AA1|CHEK1
fourth,mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2
fourth,ellagic-acid,CA1|CA12|CA14|CA2|CA4|CA6|CA9|SYK|AKR1B1|BACE1|CA3|CA5A|CA5B|CA7|CSNK2A1|GSK3B|PRKACA|PRKCA|PRKCB|SQLE
fourth,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,sonidegib,SMO
fourth,doxycycline,MMP8|MMP1
fourth,meisoindigo,STAT3
fourth,altrenogest,PGR
fourth,etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5
fourth,methyldopa,ADRA2A|DDC|ADRA2B|ADRA2C
fourth,valrubicin,TOP2A
fourth,nortriptyline,KCNJ10|SLC6A2|SLC6A4|CYP2C19|PIK3CD|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|PGRMC1|SIGMAR1
fourth,alvespimycin,HSP90AA1
fourth,ganetespib,HSP90AA1|WT1
fourth,clomifene,ESR1|AR
fourth,mepivacaine,SCN9A|SCN10A
fourth,cerulenin,FASN
fourth,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
fourth,calmidazolium,ATP2B1|PDE1A
fourth,idarubicin,TOP2A
fourth,pyrvinium-pamoate,AR
fourth,afatinib,EGFR|ERBB2|ERBB4
fourth,methylene-blue,ACHE|MAPT
fourth,rosuvastatin,HMGCR
fourth,quinapril,ACE
fourth,mifepristone,PGR|NR3C1|AR|CYP2B6|CYP2C8|CYP3A5|CYP3A7|NR1I2
fourth,tivozanib,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
fourth,tyrphostin,ERBB2
fourth,primidone,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A
fourth,naphazoline,ADRA1A|ADRA2A
fourth,bumetanide,SLC12A1|SLC12A2|CFTR|GPR35|SLC12A4|SLC12A5
fourth,regorafenib,KDR|KIT|RET|FLT1|FLT4|PDGFRA|TEK|BRAF|ABL1|DDR2|FGFR1|FGFR2|FRK|MAPK11|PDGFRB|RAF1|CYP2B6|CYP2C19|CYP2C8|FGF2|EPHA2|NTRK1
fourth,cyclosporin-a,PPIA|PPP3CA
fourth,trelagliptin,DPP4
fourth,alogliptin,DPP4
fourth,estropipate,ESR1|ESR2
fourth,sorafenib,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
fourth,erythromycin,MLNR
fourth,tiotidine,HRH2
fourth,alogliptin,DPP4
fourth,cyclosporin-a,PPIA|PPP3CA
fourth,tyrphostin,ERBB2
fourth,trelagliptin,DPP4
fourth,sorafenib,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
fourth,quinapril,ACE
fourth,alvespimycin,HSP90AA1
fourth,bifemelane,SLC6A2|MAOA|MAOB
fourth,primidone,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A
fourth,narciclasine,RHOA
fourth,montelukast,CYSLTR1|CYP2C8|ALOX5
fourth,anisomycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
fourth,eriodictyol,NFE2L2
fourth,tanespimycin,HSP90AA1|CHEK1
fourth,tivozanib,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
fourth,regorafenib,KDR|KIT|RET|FLT1|FLT4|PDGFRA|TEK|BRAF|ABL1|DDR2|FGFR1|FGFR2|FRK|MAPK11|PDGFRB|RAF1|CYP2B6|CYP2C19|CYP2C8|FGF2|EPHA2|NTRK1
fourth,bumetanide,SLC12A1|SLC12A2|CFTR|GPR35|SLC12A4|SLC12A5
fourth,ganetespib,HSP90AA1|WT1
fourth,afatinib,EGFR|ERBB2|ERBB4
fourth,naphazoline,ADRA1A|ADRA2A
fourth,tiotidine,HRH2
fourth,methyldopa,ADRA2A|DDC|ADRA2B|ADRA2C
fourth,ellagic-acid,CA1|CA12|CA14|CA2|CA4|CA6|CA9|SYK|AKR1B1|BACE1|CA3|CA5A|CA5B|CA7|CSNK2A1|GSK3B|PRKACA|PRKCA|PRKCB|SQLE
fourth,estropipate,ESR1|ESR2
fourth,erythromycin,MLNR
fourth,mifepristone,PGR|NR3C1|AR|CYP2B6|CYP2C8|CYP3A5|CYP3A7|NR1I2
fourth,etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5
fourth,rosuvastatin,HMGCR
fourth,pitavastatin,HMGCR|APOA1|CYP2C8
fourth,vanoxerine,SLC6A3|MAOA|MAOB
fourth,dabrafenib,BRAF|CYP2B6|CYP2C19|CYP2C8|CYP3A4|LIMK1|NEK11|RAF1|SIK1
fourth,midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
fourth,salermide,SIRT1|SIRT2
fourth,valrubicin,TOP2A
fourth,foretinib,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4
fourth,genz-644282,TOP1
fourth,cerulenin,FASN
fourth,olaparib,PARP1|PARP2|PARP3
fourth,doxycycline,MMP8|MMP1
fourth,hydrocortisone-acetate,NR3C1|NR3C2
fourth,progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
fourth,brinzolamide,CA2|CA7|CA1|CYP2B6|CYP2C8|CA12|CA14|CA4|CA5A
fourth,purmorphamine,SMO|DHH|IHH|PTCH1
fourth,sonidegib,SMO
fourth,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,minaprine,SLC6A4|HTR2B|ACHE|CHRM1|DRD1|DRD2|HTR2A|HTR2C|MAOA
fourth,mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2
fourth,niguldipine,ADRA1A|CACNA1C
fourth,mitoxantrone,TOP2A|PIM1
fourth,malonoben,EGFR
fourth,halcinonide,NR3C1
fourth,topotecan,TOP1|TOP1MT
fourth,digitoxigenin,ATP1A1
fourth,scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,importazole,KPNB1
fourth,ryuvidine,CDK4|CDK2
fourth,lacosamide,SCN3A|SCN9A|SCN1A|SCN10A|CYP2C19|DPYSL2|SCN11A|SCN2A|SCN4A|SCN5A|SCN7A|SCN8A
fourth,ipsapirone,HTR1A
fourth,idarubicin,TOP2A
fourth,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
fourth,calmidazolium,ATP2B1|PDE1A
fourth,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
fourth,mitoxantrone,TOP2A|PIM1
fourth,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
fourth,mepivacaine,SCN9A|SCN10A
fourth,epirubicin,TOP2A|CHD1
fourth,altrenogest,PGR
fourth,withaferin-a,IKBKB|NAMPT
fourth,pyrvinium-pamoate,AR
fourth,nortriptyline,KCNJ10|SLC6A2|SLC6A4|CYP2C19|PIK3CD|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|PGRMC1|SIGMAR1
fourth,bisbenzimide,TOP1
fourth,meisoindigo,STAT3
fourth,calmidazolium,ATP2B1|PDE1A
fourth,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
fourth,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
fourth,importazole,KPNB1
fourth,digitoxigenin,ATP1A1
fourth,cinobufagin,ATP1A1
fourth,clomifene,ESR1|AR
fourth,terazosin,ADRA1D|ADRA1A|ADRA1B|KCNH2|KCNH6|KCNH7
fourth,doxorubicin,TOP2A
fourth,clomifene,ESR1|AR
fourth,methylene-blue,ACHE|MAPT
fourth,cerivastatin,HMGCR
fourth,amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1
fourth,nutlin-3,MDM2|TP53
fourth,sonidegib,SMO
fourth,clofarabine,RRM1|POLA1|RRM2|SLC22A8|POLD1|POLE|RRM2B
fourth,ryuvidine,CDK4|CDK2
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,bisbenzimide,TOP1
fourth,everolimus,MTOR|CYP3A5|FKBP1A
fourth,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
fourth,dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1
fourth,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,penfluridol,DRD1|DRD2|CACNA1G
fourth,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
fourth,ryuvidine,CDK4|CDK2
